,GEO_ID,value,MarginOfError,state,county,tract,variable_code,variable_name,variable_category,year_sample
85,1400000US32031002620,80,74,32,031,002620,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
86,1400000US32031002621,70,70,32,031,002621,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
87,1400000US32031002622,162,105,32,031,002622,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
88,1400000US32031002623,128,63,32,031,002623,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
89,1400000US32031002703,70,55,32,031,002703,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
90,1400000US32031002704,127,68,32,031,002704,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
91,1400000US32031002705,171,95,32,031,002705,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
92,1400000US32031002706,132,75,32,031,002706,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
93,1400000US32031002707,87,54,32,031,002707,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
94,1400000US32031002801,122,72,32,031,002801,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
95,1400000US32031002802,80,64,32,031,002802,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
96,1400000US32031002901,92,51,32,031,002901,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
97,1400000US32031002902,96,53,32,031,002902,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
98,1400000US32031003001,236,112,32,031,003001,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
99,1400000US32031003002,62,86,32,031,003002,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
100,1400000US32031003105,39,28,32,031,003105,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
101,1400000US32031003106,202,115,32,031,003106,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
102,1400000US32031003108,166,165,32,031,003108,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
103,1400000US32031003109,29,30,32,031,003109,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
104,1400000US32031003110,279,130,32,031,003110,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
105,1400000US32031003111,0,14,32,031,003111,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
106,1400000US32031003112,43,39,32,031,003112,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
107,1400000US32031003203,137,62,32,031,003203,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
108,1400000US32031003205,168,177,32,031,003205,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
109,1400000US32031003206,29,31,32,031,003206,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
110,1400000US32031003207,30,37,32,031,003207,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
111,1400000US32031003305,13,16,32,031,003305,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
112,1400000US32031003306,96,81,32,031,003306,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
113,1400000US32031003307,48,40,32,031,003307,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
114,1400000US32031003308,47,40,32,031,003308,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
115,1400000US32031003310,60,40,32,031,003310,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
116,1400000US32031003311,104,59,32,031,003311,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
117,1400000US32031003501,135,76,32,031,003501,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
118,1400000US32031003503,119,64,32,031,003503,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
119,1400000US32031003507,157,52,32,031,003507,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
120,1400000US32031003508,94,40,32,031,003508,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
121,1400000US32031003510,110,63,32,031,003510,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
122,1400000US32031003511,107,67,32,031,003511,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
123,1400000US32031003512,108,49,32,031,003512,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
124,1400000US32031003513,125,63,32,031,003513,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
125,1400000US32031003514,54,36,32,031,003514,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
126,1400000US32031003516,191,108,32,031,003516,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
127,1400000US32031003517,203,87,32,031,003517,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
128,1400000US32031003518,91,58,32,031,003518,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
129,1400000US32031003519,173,73,32,031,003519,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
130,1400000US32031003520,150,59,32,031,003520,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
131,1400000US32031003521,39,39,32,031,003521,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
132,1400000US32031003522,351,245,32,031,003522,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
133,1400000US32031940200,35,17,32,031,940200,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
134,1400000US32031980000,0,14,32,031,980000,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
135,1400000US32031980100,0,14,32,031,980100,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
136,1400000US32031980200,0,14,32,031,980200,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
137,1400000US32031980300,0,14,32,031,980300,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
138,1400000US32031990000,0,14,32,031,990000,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
139,1400000US32031990100,0,14,32,031,990100,"B01001_037E,B01001_037M",Female: 35 to 39 years,Age,2022
1,1400000US06017030201,110,83,06,017,030201,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
2,1400000US06017030202,79,52,06,017,030202,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
3,1400000US06017030301,89,77,06,017,030301,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
4,1400000US06017030302,68,56,06,017,030302,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
5,1400000US06017030402,106,70,06,017,030402,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
6,1400000US06017030403,27,29,06,017,030403,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
7,1400000US06017030404,31,29,06,017,030404,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
8,1400000US06017030502,66,34,06,017,030502,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
9,1400000US06017030504,91,42,06,017,030504,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
10,1400000US06017030506,32,39,06,017,030506,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
11,1400000US06017030507,48,36,06,017,030507,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
12,1400000US06017030601,119,91,06,017,030601,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
13,1400000US06017030603,145,72,06,017,030603,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
14,1400000US06017030604,12,20,06,017,030604,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
15,1400000US06017030605,30,46,06,017,030605,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
16,1400000US06017030606,159,125,06,017,030606,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
17,1400000US06017030701,159,118,06,017,030701,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
18,1400000US06017030706,267,102,06,017,030706,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
19,1400000US06017030709,174,75,06,017,030709,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
20,1400000US06017030710,113,57,06,017,030710,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
21,1400000US06017030711,151,97,06,017,030711,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
22,1400000US06017030712,228,108,06,017,030712,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
23,1400000US06017030801,166,88,06,017,030801,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
24,1400000US06017030804,174,92,06,017,030804,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
25,1400000US06017030807,84,49,06,017,030807,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
26,1400000US06017030808,130,62,06,017,030808,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
27,1400000US06017030809,33,21,06,017,030809,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
28,1400000US06017030810,109,86,06,017,030810,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
29,1400000US06017030811,43,40,06,017,030811,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
30,1400000US06017030812,114,61,06,017,030812,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
31,1400000US06017030901,60,48,06,017,030901,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
32,1400000US06017030902,80,43,06,017,030902,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
33,1400000US06017031000,165,83,06,017,031000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
34,1400000US06017031100,125,101,06,017,031100,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
35,1400000US06017031200,83,62,06,017,031200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
36,1400000US06017031301,87,68,06,017,031301,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
37,1400000US06017031302,91,75,06,017,031302,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
38,1400000US06017031404,158,56,06,017,031404,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
39,1400000US06017031405,33,23,06,017,031405,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
40,1400000US06017031406,157,83,06,017,031406,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
41,1400000US06017031407,7,11,06,017,031407,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
42,1400000US06017031408,7,14,06,017,031408,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
43,1400000US06017031409,190,178,06,017,031409,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
44,1400000US06017031503,47,31,06,017,031503,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
45,1400000US06017031504,256,133,06,017,031504,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
46,1400000US06017031505,8,15,06,017,031505,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
47,1400000US06017031506,136,89,06,017,031506,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
48,1400000US06017031601,27,42,06,017,031601,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
49,1400000US06017031602,88,87,06,017,031602,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
50,1400000US06017031700,139,130,06,017,031700,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
51,1400000US06017031800,291,109,06,017,031800,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
52,1400000US06017031900,0,13,06,017,031900,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
53,1400000US06017032001,31,28,06,017,032001,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
54,1400000US06017032002,24,33,06,017,032002,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
55,1400000US06017990000,0,13,06,017,990000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
1,1400000US06061020104,41,22,06,061,020104,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
2,1400000US06061020105,71,68,06,061,020105,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
3,1400000US06061020106,12,20,06,061,020106,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
4,1400000US06061020107,120,92,06,061,020107,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
5,1400000US06061020200,289,181,06,061,020200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
6,1400000US06061020300,336,145,06,061,020300,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
7,1400000US06061020401,49,48,06,061,020401,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
8,1400000US06061020402,121,86,06,061,020402,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
9,1400000US06061020501,89,45,06,061,020501,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
10,1400000US06061020502,49,36,06,061,020502,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
11,1400000US06061020601,290,111,06,061,020601,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
12,1400000US06061020604,171,94,06,061,020604,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
13,1400000US06061020605,92,51,06,061,020605,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
14,1400000US06061020606,119,58,06,061,020606,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
15,1400000US06061020607,222,103,06,061,020607,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
16,1400000US06061020608,388,285,06,061,020608,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
17,1400000US06061020710,188,101,06,061,020710,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
18,1400000US06061020711,165,100,06,061,020711,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
19,1400000US06061020712,133,49,06,061,020712,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
20,1400000US06061020713,65,68,06,061,020713,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
21,1400000US06061020714,152,66,06,061,020714,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
22,1400000US06061020715,64,38,06,061,020715,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
23,1400000US06061020717,218,138,06,061,020717,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
24,1400000US06061020805,82,49,06,061,020805,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
25,1400000US06061020806,102,66,06,061,020806,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
26,1400000US06061020901,83,39,06,061,020901,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
27,1400000US06061020908,208,113,06,061,020908,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
28,1400000US06061021003,331,139,06,061,021003,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
29,1400000US06061021034,306,100,06,061,021034,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
30,1400000US06061021037,7,11,06,061,021037,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
31,1400000US06061021038,236,107,06,061,021038,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
32,1400000US06061021039,0,13,06,061,021039,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
33,1400000US06061021040,0,13,06,061,021040,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
34,1400000US06061021043,161,87,06,061,021043,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
35,1400000US06061021044,146,72,06,061,021044,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
36,1400000US06061021045,112,66,06,061,021045,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
37,1400000US06061021046,147,91,06,061,021046,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
38,1400000US06061021047,187,108,06,061,021047,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
39,1400000US06061021048,148,132,06,061,021048,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
40,1400000US06061021103,154,65,06,061,021103,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
41,1400000US06061021106,80,38,06,061,021106,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
42,1400000US06061021108,72,49,06,061,021108,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
43,1400000US06061021109,180,54,06,061,021109,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
44,1400000US06061021122,43,37,06,061,021122,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
45,1400000US06061021123,344,165,06,061,021123,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
46,1400000US06061021128,133,73,06,061,021128,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
47,1400000US06061021129,74,52,06,061,021129,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
48,1400000US06061021130,121,70,06,061,021130,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
49,1400000US06061021131,83,79,06,061,021131,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
50,1400000US06061021203,96,80,06,061,021203,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
51,1400000US06061021204,67,31,06,061,021204,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
52,1400000US06061021304,214,150,06,061,021304,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
53,1400000US06061021323,514,119,06,061,021323,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
54,1400000US06061021324,362,182,06,061,021324,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
55,1400000US06061021325,273,104,06,061,021325,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
56,1400000US06061021326,302,150,06,061,021326,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
57,1400000US06061021327,256,122,06,061,021327,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
58,1400000US06061021328,432,174,06,061,021328,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
59,1400000US06061021401,38,34,06,061,021401,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
60,1400000US06061021403,97,91,06,061,021403,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
61,1400000US06061021501,153,98,06,061,021501,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
62,1400000US06061021502,96,61,06,061,021502,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
63,1400000US06061021603,179,103,06,061,021603,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
64,1400000US06061021604,65,45,06,061,021604,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
65,1400000US06061021801,83,56,06,061,021801,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
66,1400000US06061021802,196,76,06,061,021802,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
67,1400000US06061021901,54,53,06,061,021901,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
68,1400000US06061021902,97,46,06,061,021902,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
69,1400000US06061022002,143,92,06,061,022002,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
70,1400000US06061022011,66,34,06,061,022011,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
71,1400000US06061022013,40,27,06,061,022013,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
72,1400000US06061022014,58,40,06,061,022014,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
73,1400000US06061022100,0,13,06,061,022100,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
74,1400000US06061022200,48,52,06,061,022200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
75,1400000US06061022300,3,5,06,061,022300,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
76,1400000US06061022400,176,67,06,061,022400,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
77,1400000US06061022500,203,83,06,061,022500,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
78,1400000US06061022600,171,80,06,061,022600,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
79,1400000US06061022800,205,92,06,061,022800,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
80,1400000US06061022900,242,79,06,061,022900,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
81,1400000US06061023000,289,120,06,061,023000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
82,1400000US06061023100,288,94,06,061,023100,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
83,1400000US06061023200,368,126,06,061,023200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
84,1400000US06061023300,367,123,06,061,023300,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
85,1400000US06061023400,335,109,06,061,023400,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
86,1400000US06061023501,49,29,06,061,023501,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
87,1400000US06061023502,292,129,06,061,023502,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
88,1400000US06061023600,23,27,06,061,023600,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
89,1400000US06061023700,0,13,06,061,023700,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
90,1400000US06061023800,14,21,06,061,023800,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
91,1400000US06061023900,123,57,06,061,023900,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
92,1400000US06061990000,0,13,06,061,990000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
1,1400000US32005001000,18,28,32,005,001000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
2,1400000US32005001100,286,131,32,005,001100,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
3,1400000US32005001200,85,68,32,005,001200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
4,1400000US32005001300,41,32,32,005,001300,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
5,1400000US32005001400,59,50,32,005,001400,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
6,1400000US32005001500,63,72,32,005,001500,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
7,1400000US32005001600,30,32,32,005,001600,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
8,1400000US32005001700,54,47,32,005,001700,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
9,1400000US32005001800,0,14,32,005,001800,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
10,1400000US32005001900,5,8,32,005,001900,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
11,1400000US32005002000,117,106,32,005,002000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
12,1400000US32005002100,34,33,32,005,002100,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
13,1400000US32005002200,267,110,32,005,002200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
14,1400000US32005002300,106,47,32,005,002300,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
15,1400000US32005002400,43,16,32,005,002400,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
16,1400000US32005002500,20,8,32,005,002500,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
17,1400000US32005990000,0,14,32,005,990000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
1,1400000US32031000103,46,52,32,031,000103,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
2,1400000US32031000104,0,14,32,031,000104,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
3,1400000US32031000105,0,14,32,031,000105,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
4,1400000US32031000106,0,14,32,031,000106,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
5,1400000US32031000201,89,57,32,031,000201,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
6,1400000US32031000202,0,14,32,031,000202,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
7,1400000US32031000301,78,58,32,031,000301,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
8,1400000US32031000302,45,47,32,031,000302,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
9,1400000US32031000401,58,42,32,031,000401,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
10,1400000US32031000402,17,22,32,031,000402,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
11,1400000US32031000701,22,27,32,031,000701,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
12,1400000US32031000702,135,118,32,031,000702,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
13,1400000US32031000900,106,73,32,031,000900,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
14,1400000US32031001005,174,102,32,031,001005,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
15,1400000US32031001010,36,34,32,031,001010,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
16,1400000US32031001011,190,118,32,031,001011,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
17,1400000US32031001012,76,47,32,031,001012,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
18,1400000US32031001013,132,72,32,031,001013,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
19,1400000US32031001014,114,59,32,031,001014,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
20,1400000US32031001015,134,104,32,031,001015,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
21,1400000US32031001016,11,16,32,031,001016,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
22,1400000US32031001017,23,22,32,031,001017,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
23,1400000US32031001018,42,43,32,031,001018,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
24,1400000US32031001019,93,71,32,031,001019,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
25,1400000US32031001101,183,134,32,031,001101,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
26,1400000US32031001103,161,101,32,031,001103,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
27,1400000US32031001104,350,206,32,031,001104,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
28,1400000US32031001105,132,50,32,031,001105,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
29,1400000US32031001201,100,83,32,031,001201,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
30,1400000US32031001203,103,78,32,031,001203,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
31,1400000US32031001204,16,25,32,031,001204,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
32,1400000US32031001300,63,38,32,031,001300,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
33,1400000US32031001400,18,21,32,031,001400,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
34,1400000US32031001501,112,80,32,031,001501,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
